state,district,lat,lon,elevation_meters,dist_to_coast_km,dist_to_major_river_km,avg_annual_rainfall_mm,seismic_zone,primary_hazard_type,risk_level
Arunachal Pradesh,Capital Complex Itanagar,29.072919,91.034584,200,197.41,48.56,1352,4,Flood,Low
Arunachal Pradesh,Capital Complex Itanagar,29.092398,91.05158,92,117.33,20.6,1669,4,Flood,Low
Arunachal Pradesh,Capital Complex Itanagar,29.067709,91.048543,290,119.45,15.88,420,4,Landslide,Medium
Arunachal Pradesh,Capital Complex Itanagar,29.076727,91.055991,468,32.04,14.75,204,4,Flood,Low
Arunachal Pradesh,Capital Complex Itanagar,29.077959,91.042604,326,133.06,7.72,1391,4,Flood,Low
Arunachal Pradesh,Capital Complex Itanagar,29.067125,91.030283,359,104.15,38.47,1277,4,Flood,Low
Arunachal Pradesh,Capital Complex Itanagar,29.079042,91.026469,305,378.92,2.79,1429,4,Landslide,Medium
Arunachal Pradesh,Capital Complex Itanagar,29.073046,91.040726,171,143.21,2.42,774,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.46971,93.818712,555,294.31,57.18,1744,4,Flood,Low
Arunachal Pradesh,Changlang,29.466087,93.822691,421,308.62,64.67,728,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.492093,93.831899,288,410.71,9.35,872,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.499891,93.824293,17,207.68,30.16,1371,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.499338,93.820593,568,527.35,27.48,891,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.478876,93.80761,914,179.0,53.71,702,4,Flood,Low
Arunachal Pradesh,Changlang,29.47167,93.819856,150,45.39,3.43,1509,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.469561,93.827339,487,376.67,20.65,1190,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.473231,93.820111,333,288.64,35.8,1490,4,Landslide,Medium
Arunachal Pradesh,Changlang,29.485399,93.82039,51,227.49,70.84,1146,4,Landslide,Medium
Arunachal Pradesh,Dibang Valley,27.268213,92.657251,497,73.73,10.66,497,4,Landslide,Medium
Arunachal Pradesh,Dibang Valley,27.242962,92.640976,324,99.4,10.32,1560,4,Landslide,Medium
Arunachal Pradesh,Dibang Valley,27.270232,92.649598,133,190.27,57.07,395,4,Flood,Low
Arunachal Pradesh,Dibang Valley,27.27017,92.643687,337,302.57,2.83,1381,4,Flood,Medium
Arunachal Pradesh,Dibang Valley,27.258463,92.652764,391,245.08,18.24,150,4,Landslide,Medium
Arunachal Pradesh,Dibang Valley,27.277813,92.632454,8,341.29,6.09,1612,4,Flood,Medium
Arunachal Pradesh,Dibang Valley,27.263448,92.630712,409,202.81,4.44,825,4,Flood,Medium
Arunachal Pradesh,Dibang Valley,27.270047,92.639859,377,263.08,19.11,1774,4,Flood,Low
Arunachal Pradesh,Dibang Valley,27.276227,92.626786,341,426.41,21.38,1354,4,Flood,Low
Arunachal Pradesh,Dibang Valley,27.258874,92.636373,153,129.62,2.47,1806,4,Flood,Medium
Arunachal Pradesh,East Kameng,28.020441,95.223614,163,196.63,18.81,1692,4,Flood,Low
Arunachal Pradesh,East Kameng,28.008004,95.227797,229,77.85,14.64,1564,4,Flood,Low
Arunachal Pradesh,East Kameng,28.030683,95.241841,411,260.75,49.5,1447,4,Landslide,Medium
Arunachal Pradesh,East Kameng,28.004033,95.234839,550,496.29,54.97,1021,4,Landslide,Medium
Arunachal Pradesh,East Kameng,28.016979,95.231598,191,263.26,12.29,361,4,Landslide,Medium
Arunachal Pradesh,East Kameng,28.01178,95.222068,724,88.84,1.31,1701,4,Flood,Medium
Arunachal Pradesh,East Kameng,28.028549,95.22141,218,28.78,0.27,1918,4,Landslide,Medium
Arunachal Pradesh,East Kameng,28.031503,95.242005,461,372.6,8.41,1582,4,Flood,Low
Arunachal Pradesh,East Kameng,28.007271,95.225334,87,345.36,12.43,1166,4,Landslide,Medium
Arunachal Pradesh,East Kameng,28.026895,95.236181,341,167.95,11.65,286,4,Landslide,Medium
Arunachal Pradesh,East Siang,28.994529,93.653878,404,47.01,28.88,1982,4,Landslide,Medium
Arunachal Pradesh,East Siang,28.985434,93.647632,638,196.9,34.98,2259,4,Flood,Medium
Arunachal Pradesh,East Siang,28.986288,93.666086,334,260.99,2.09,1461,4,Flood,Medium
Arunachal Pradesh,East Siang,28.993473,93.658221,426,129.07,10.19,1597,4,Landslide,Medium
Arunachal Pradesh,East Siang,28.977276,93.644944,294,25.34,9.24,772,4,Flood,Low
Arunachal Pradesh,East Siang,28.978208,93.655731,352,152.72,13.61,1416,4,Flood,Low
Arunachal Pradesh,East Siang,28.978871,93.641807,209,35.2,7.86,1677,4,Flood,Low
Arunachal Pradesh,East Siang,28.992413,93.667522,385,249.13,44.45,1788,4,Flood,Low
Arunachal Pradesh,East Siang,28.983178,93.638816,543,187.47,7.59,905,4,Landslide,Medium
Arunachal Pradesh,East Siang,28.991159,93.637594,438,81.15,0.1,541,4,Flood,Medium
Arunachal Pradesh,Kamle,26.55509,94.49899,221,303.74,2.66,284,4,Flood,Medium
Arunachal Pradesh,Kamle,26.549043,94.486877,590,195.54,13.15,1241,4,Flood,Low
Arunachal Pradesh,Kamle,26.533235,94.471379,470,162.96,14.98,1118,4,Landslide,Medium
Arunachal Pradesh,Kamle,26.524142,94.495471,173,37.48,43.03,1781,4,Flood,Low
Arunachal Pradesh,Kamle,26.551358,94.491647,39,225.05,125.09,2221,4,Landslide,Medium
Arunachal Pradesh,Kamle,26.543486,94.490746,465,371.69,0.75,1298,4,Landslide,Medium
Arunachal Pradesh,Kamle,26.550339,94.495236,190,367.74,11.85,620,4,Flood,Low
Arunachal Pradesh,Kamle,26.530258,94.480548,607,2.83,0.66,1203,4,Landslide,Medium
Arunachal Pradesh,Kamle,26.550803,94.494,403,73.3,10.01,625,4,Flood,Low
Arunachal Pradesh,Kamle,26.543614,94.46918,346,266.76,13.57,971,4,Flood,Low
Arunachal Pradesh,Kra Daadi,27.692517,93.967202,121,55.83,25.18,723,4,Flood,Low
Arunachal Pradesh,Kra Daadi,27.688954,94.000185,535,168.22,10.98,1834,4,Landslide,Medium
Arunachal Pradesh,Kra Daadi,27.683113,93.981403,633,366.13,0.97,976,4,Landslide,Medium
Arunachal Pradesh,Kra Daadi,27.690156,93.983143,739,116.91,9.49,1742,4,Landslide,Medium
Arunachal Pradesh,Kra Daadi,27.684794,93.972486,130,208.03,32.66,1308,4,Flood,Low
Arunachal Pradesh,Kra Daadi,27.684304,93.99265,628,250.51,13.72,858,4,Flood,Low
Arunachal Pradesh,Kra Daadi,27.68779,93.966693,524,307.57,31.06,1337,4,Landslide,Medium
Arunachal Pradesh,Kra Daadi,27.683877,93.992795,681,333.1,70.75,1355,4,Flood,Low
Arunachal Pradesh,Kra Daadi,27.694614,93.998375,8,139.33,91.09,968,4,Flood,Medium
Arunachal Pradesh,Kra Daadi,27.687927,93.995998,162,185.5,16.28,990,4,Flood,Low
Arunachal Pradesh,Kurung Kumey,29.07851,96.206386,111,321.28,46.06,150,4,Landslide,Medium
Arunachal Pradesh,Kurung Kumey,29.0702,96.215746,263,159.82,24.62,1228,4,Landslide,Medium
Arunachal Pradesh,Kurung Kumey,29.09156,96.20183,462,37.43,15.65,651,4,Flood,Low
Arunachal Pradesh,Kurung Kumey,29.071127,96.202976,62,0.16,10.43,1277,4,Flood,Low
Arunachal Pradesh,Kurung Kumey,29.086201,96.177994,389,186.39,27.12,1337,4,Flood,Low
Arunachal Pradesh,Kurung Kumey,29.095136,96.194946,125,104.84,6.66,1630,4,Flood,Low
Arunachal Pradesh,Kurung Kumey,29.087794,96.192855,200,164.89,8.32,999,4,Landslide,Medium
Arunachal Pradesh,Kurung Kumey,29.092788,96.216203,563,61.7,10.79,150,4,Flood,Low
Arunachal Pradesh,Kurung Kumey,29.095678,96.182771,633,225.88,2.17,525,4,Flood,Medium
Arunachal Pradesh,Kurung Kumey,29.065997,96.211054,617,250.6,0.96,1195,4,Flood,Medium
Arunachal Pradesh,Lepa Rada,28.717641,96.222598,277,43.7,49.08,683,4,Flood,Low
Arunachal Pradesh,Lepa Rada,28.707905,96.238017,42,190.51,10.89,813,4,Landslide,Medium
Arunachal Pradesh,Lepa Rada,28.730414,96.262143,675,413.04,11.58,859,4,Landslide,Medium
Arunachal Pradesh,Lepa Rada,28.714915,96.260318,456,154.08,19.05,1529,4,Flood,Low
Arunachal Pradesh,Lepa Rada,28.726651,96.247813,429,167.79,19.91,150,4,Landslide,Medium
Arunachal Pradesh,Lepa Rada,28.717955,96.247492,97,22.81,41.65,341,4,Flood,Low
Arunachal Pradesh,Lepa Rada,28.720374,96.249948,498,246.15,59.54,1615,4,Flood,Low
Arunachal Pradesh,Lepa Rada,28.717695,96.24057,84,132.57,19.46,625,4,Landslide,Medium
Arunachal Pradesh,Lepa Rada,28.733909,96.249753,471,57.83,31.41,1093,4,Landslide,Medium
Arunachal Pradesh,Lepa Rada,28.730499,96.239851,622,166.57,38.27,621,4,Landslide,Medium
Arunachal Pradesh,Lohit,29.286386,93.842284,668,46.75,21.41,792,4,Landslide,Medium
Arunachal Pradesh,Lohit,29.279846,93.862229,372,225.59,20.91,228,4,Flood,Low
Arunachal Pradesh,Lohit,29.28977,93.860677,0,337.4,24.84,1054,4,Landslide,Medium
Arunachal Pradesh,Lohit,29.304775,93.844542,75,250.69,61.79,1247,4,Flood,Low
Arunachal Pradesh,Lohit,29.306049,93.853531,481,152.23,4.17,909,4,Landslide,Medium
Arunachal Pradesh,Lohit,29.297406,93.860498,655,269.91,44.99,802,4,Flood,Low
Arunachal Pradesh,Lohit,29.280945,93.858307,180,72.13,0.31,886,4,Flood,Medium
Arunachal Pradesh,Lohit,29.300762,93.866055,180,104.38,60.75,866,4,Landslide,Medium
Arunachal Pradesh,Lohit,29.27344,93.867126,671,384.07,12.29,345,4,Flood,Low
Arunachal Pradesh,Lohit,29.310412,93.872574,249,13.69,12.98,1085,4,Flood,Low
Arunachal Pradesh,Longding,28.584222,96.288221,433,68.73,63.95,1888,4,Flood,Low
Arunachal Pradesh,Longding,28.5793,96.297425,586,136.95,16.9,1071,4,Landslide,Medium
Arunachal Pradesh,Longding,28.566965,96.271059,619,163.92,10.8,646,4,Flood,Low
Arunachal Pradesh,Longding,28.576768,96.289125,666,589.88,13.38,150,4,Flood,Low
Arunachal Pradesh,Longding,28.585796,96.294729,393,116.64,0.64,912,4,Landslide,Medium
Arunachal Pradesh,Longding,28.584831,96.298526,283,196.51,28.52,238,4,Landslide,Medium
Arunachal Pradesh,Longding,28.582887,96.283969,593,247.04,50.29,1055,4,Landslide,Medium
Arunachal Pradesh,Longding,28.551512,96.285114,402,347.44,8.77,977,4,Flood,Low
Arunachal Pradesh,Longding,28.564217,96.289642,379,222.81,0.27,2177,4,Landslide,Medium
Arunachal Pradesh,Longding,28.558823,96.25569,904,231.46,23.4,418,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.60102,92.013768,343,129.43,24.27,1270,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.570089,92.023604,286,276.91,38.61,1222,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.582963,92.020214,221,312.45,4.47,1573,4,Flood,Medium
Arunachal Pradesh,Lower Dibang Valley,27.579869,92.02503,67,115.12,40.88,2468,4,Flood,Medium
Arunachal Pradesh,Lower Dibang Valley,27.57572,91.998259,804,126.99,1.24,671,4,Flood,Medium
Arunachal Pradesh,Lower Dibang Valley,27.583208,92.025482,504,261.55,6.34,754,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.584855,92.004925,547,216.68,26.16,150,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.57609,92.02352,302,104.0,18.15,1881,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.587367,92.007942,130,339.97,9.89,1174,4,Flood,Low
Arunachal Pradesh,Lower Dibang Valley,27.586374,92.031831,474,149.54,22.06,1910,4,Landslide,Medium
Arunachal Pradesh,Lower Siang,27.569175,92.275739,324,301.09,4.55,1400,4,Landslide,Medium
Arunachal Pradesh,Lower Siang,27.568512,92.261359,299,138.06,7.0,1393,4,Landslide,Medium
Arunachal Pradesh,Lower Siang,27.573925,92.285402,367,161.34,4.83,1399,4,Flood,Medium
Arunachal Pradesh,Lower Siang,27.569722,92.296139,588,238.26,0.74,1576,4,Flood,Medium
Arunachal Pradesh,Lower Siang,27.583419,92.287623,330,128.45,23.19,692,4,Flood,Low
Arunachal Pradesh,Lower Siang,27.549355,92.267136,367,240.53,37.26,1729,4,Flood,Low
Arunachal Pradesh,Lower Siang,27.567546,92.277455,559,440.58,8.89,2012,4,Landslide,Medium
Arunachal Pradesh,Lower Siang,27.565499,92.286311,369,142.15,20.33,1210,4,Flood,Low
Arunachal Pradesh,Lower Siang,27.566204,92.280704,511,121.22,25.5,1563,4,Landslide,Medium
Arunachal Pradesh,Lower Siang,27.550072,92.25066,763,281.57,3.59,1870,4,Landslide,Medium
Arunachal Pradesh,Lower Subansiri,27.495078,92.30066,74,257.72,10.81,776,4,Flood,Low
Arunachal Pradesh,Lower Subansiri,27.495186,92.285622,17,372.43,27.67,1511,4,Landslide,Medium
Arunachal Pradesh,Lower Subansiri,27.509937,92.30728,363,186.73,64.12,1863,4,Landslide,Medium
Arunachal Pradesh,Lower Subansiri,27.510686,92.28885,236,190.29,15.93,716,4,Flood,Low
Arunachal Pradesh,Lower Subansiri,27.516092,92.293636,658,147.38,8.57,883,4,Landslide,Medium
Arunachal Pradesh,Lower Subansiri,27.517578,92.28969,351,78.22,11.03,1112,4,Flood,Low
Arunachal Pradesh,Lower Subansiri,27.520447,92.289647,103,93.52,58.75,918,4,Flood,Low
Arunachal Pradesh,Lower Subansiri,27.496952,92.285513,290,316.01,27.69,150,4,Flood,Low
Arunachal Pradesh,Lower Subansiri,27.488745,92.269971,655,7.87,63.78,1082,4,Landslide,Medium
Arunachal Pradesh,Lower Subansiri,27.498467,92.288571,282,81.08,21.11,1198,4,Flood,Low
Arunachal Pradesh,Namsai,27.171816,95.959485,654,204.96,10.59,1790,4,Flood,Low
Arunachal Pradesh,Namsai,27.184298,95.953417,24,272.59,5.7,2326,4,Flood,Medium
Arunachal Pradesh,Namsai,27.156543,95.951881,305,256.82,42.19,975,4,Flood,Low
Arunachal Pradesh,Namsai,27.167465,95.960646,224,143.73,2.65,1552,4,Landslide,Medium
Arunachal Pradesh,Namsai,27.159769,95.957864,145,194.95,6.33,1032,4,Landslide,Medium
Arunachal Pradesh,Namsai,27.174263,95.967226,337,174.73,9.22,613,4,Flood,Low
Arunachal Pradesh,Namsai,27.161457,95.949466,558,195.68,14.64,1068,4,Flood,Low
Arunachal Pradesh,Namsai,27.170951,95.943445,305,20.48,6.05,2380,4,Flood,Medium
Arunachal Pradesh,Namsai,27.16376,95.953606,661,152.72,29.22,520,4,Flood,Low
Arunachal Pradesh,Namsai,27.174923,95.959048,538,162.04,44.55,1989,4,Landslide,Medium
Arunachal Pradesh,Pakke Kessang,27.21444,95.701437,236,240.33,15.42,1749,4,Landslide,Medium
Arunachal Pradesh,Pakke Kessang,27.233106,95.701893,358,89.52,28.55,1580,4,Flood,Low
Arunachal Pradesh,Pakke Kessang,27.232374,95.670662,590,241.81,15.32,1255,4,Flood,Low
Arunachal Pradesh,Pakke Kessang,27.222306,95.682399,422,88.02,30.86,2027,4,Landslide,Medium
Arunachal Pradesh,Pakke Kessang,27.200027,95.683315,526,135.37,3.46,465,4,Landslide,Medium
Arunachal Pradesh,Pakke Kessang,27.221086,95.672014,321,352.26,10.49,150,4,Flood,Low
Arunachal Pradesh,Pakke Kessang,27.23747,95.690733,646,38.42,23.5,1269,4,Flood,Low
Arunachal Pradesh,Pakke Kessang,27.212628,95.69528,323,236.56,2.28,1736,4,Landslide,Medium
Arunachal Pradesh,Pakke Kessang,27.239789,95.697971,431,238.87,16.68,951,4,Flood,Low
Arunachal Pradesh,Pakke Kessang,27.228795,95.703485,477,66.22,64.13,1135,4,Flood,Low
Arunachal Pradesh,Papum Pare,28.523075,94.923505,418,289.29,2.96,1770,4,Landslide,Medium
Arunachal Pradesh,Papum Pare,28.552101,94.953191,367,275.59,41.19,2297,4,Flood,Medium
Arunachal Pradesh,Papum Pare,28.551047,94.947619,203,337.45,13.93,225,4,Landslide,Medium
Arunachal Pradesh,Papum Pare,28.556091,94.936155,652,79.26,39.18,1824,4,Flood,Low
Arunachal Pradesh,Papum Pare,28.557101,94.945542,435,483.16,20.16,2093,4,Flood,Medium
Arunachal Pradesh,Papum Pare,28.546168,94.955931,341,356.03,3.15,1332,4,Landslide,Medium
Arunachal Pradesh,Papum Pare,28.541548,94.932403,635,228.6,4.79,1068,4,Flood,Medium
Arunachal Pradesh,Papum Pare,28.565883,94.952889,121,61.06,28.09,150,4,Flood,Low
Arunachal Pradesh,Papum Pare,28.55141,94.944134,444,127.62,16.1,1854,4,Flood,Low
Arunachal Pradesh,Papum Pare,28.545956,94.94768,548,208.28,4.25,684,4,Landslide,Medium
Arunachal Pradesh,Shi Yomi,27.123441,94.522775,539,31.4,68.55,150,4,Flood,Low
Arunachal Pradesh,Shi Yomi,27.106485,94.535029,377,380.12,33.03,1730,4,Landslide,Medium
Arunachal Pradesh,Shi Yomi,27.102303,94.526117,371,143.86,39.28,1411,4,Flood,Low
Arunachal Pradesh,Shi Yomi,27.121123,94.508375,275,64.56,26.55,584,4,Flood,Low
Arunachal Pradesh,Shi Yomi,27.089804,94.516349,714,176.04,36.97,567,4,Landslide,Medium
Arunachal Pradesh,Shi Yomi,27.124939,94.500025,282,386.34,9.87,964,4,Flood,Low
Arunachal Pradesh,Shi Yomi,27.109897,94.516594,412,171.17,0.13,205,4,Flood,Medium
Arunachal Pradesh,Shi Yomi,27.118514,94.483217,357,5.2,17.36,1552,4,Flood,Low
Arunachal Pradesh,Shi Yomi,27.117126,94.514839,143,8.1,82.44,442,4,Flood,Low
Arunachal Pradesh,Shi Yomi,27.11778,94.521399,564,428.44,26.83,1233,4,Flood,Low
Arunachal Pradesh,Siang,29.038606,96.163273,277,27.87,18.5,1487,4,Landslide,Medium
Arunachal Pradesh,Siang,29.047216,96.148091,611,121.01,11.6,2438,4,Landslide,Medium
Arunachal Pradesh,Siang,29.042781,96.162107,347,90.3,9.06,1015,4,Flood,Low
Arunachal Pradesh,Siang,29.048821,96.168141,198,166.17,9.45,1604,4,Flood,Low
Arunachal Pradesh,Siang,29.031364,96.16294,205,335.18,11.45,1045,4,Landslide,Medium
Arunachal Pradesh,Siang,29.051715,96.152792,401,189.04,22.84,686,4,Landslide,Medium
Arunachal Pradesh,Siang,29.046188,96.165788,459,214.0,1.6,342,4,Flood,Medium
Arunachal Pradesh,Siang,29.027176,96.16399,621,274.32,30.26,401,4,Landslide,Medium
Arunachal Pradesh,Siang,29.038145,96.173583,363,140.74,3.27,917,4,Flood,Medium
Arunachal Pradesh,Siang,29.037051,96.169269,52,519.51,8.88,869,4,Landslide,Medium
Arunachal Pradesh,Tawang,29.482724,92.606039,189,31.52,4.14,779,4,Flood,Medium
Arunachal Pradesh,Tawang,29.458851,92.601442,580,58.17,1.79,1064,4,Landslide,Medium
Arunachal Pradesh,Tawang,29.461445,92.591928,149,342.88,5.46,1093,4,Landslide,Medium
Arunachal Pradesh,Tawang,29.463016,92.611105,366,263.85,48.24,268,4,Flood,Low
Arunachal Pradesh,Tawang,29.476087,92.626199,415,230.66,40.85,1327,4,Flood,Low
Arunachal Pradesh,Tawang,29.471482,92.595163,480,186.9,5.83,1482,4,Flood,Low
Arunachal Pradesh,Tawang,29.484946,92.60861,182,31.1,36.29,1694,4,Flood,Low
Arunachal Pradesh,Tawang,29.466265,92.592536,248,220.46,16.35,342,4,Landslide,Medium
Arunachal Pradesh,Tawang,29.448336,92.599451,261,440.29,8.23,702,4,Flood,Low
Arunachal Pradesh,Tawang,29.467421,92.616669,483,153.84,15.54,1143,4,Landslide,Medium
Arunachal Pradesh,Tirap,27.202928,92.313352,246,191.04,80.0,993,4,Landslide,Medium
Arunachal Pradesh,Tirap,27.195426,92.299727,734,200.84,1.54,1545,4,Flood,Medium
Arunachal Pradesh,Tirap,27.197955,92.313864,416,455.08,27.07,1390,4,Flood,Low
Arunachal Pradesh,Tirap,27.188595,92.317139,196,239.78,95.8,1320,4,Landslide,Medium
Arunachal Pradesh,Tirap,27.218022,92.315911,171,174.47,16.97,150,4,Landslide,Medium
Arunachal Pradesh,Tirap,27.19708,92.290648,558,69.97,11.73,1307,4,Flood,Low
Arunachal Pradesh,Tirap,27.196903,92.299356,651,202.91,13.88,712,4,Landslide,Medium
Arunachal Pradesh,Tirap,27.20616,92.306946,277,392.3,21.53,1797,4,Flood,Low
Arunachal Pradesh,Tirap,27.212661,92.298013,50,123.03,17.99,1526,4,Flood,Low
Arunachal Pradesh,Tirap,27.209646,92.300562,306,188.13,3.41,1157,4,Landslide,Medium
Arunachal Pradesh,Upper Siang,28.243818,92.542941,749,155.06,3.15,1749,4,Flood,Medium
Arunachal Pradesh,Upper Siang,28.231734,92.538338,350,366.59,22.59,884,4,Landslide,Medium
Arunachal Pradesh,Upper Siang,28.235382,92.554159,46,241.26,29.62,1199,4,Flood,Medium
Arunachal Pradesh,Upper Siang,28.213788,92.553343,456,217.19,40.12,954,4,Flood,Low
Arunachal Pradesh,Upper Siang,28.251378,92.537894,622,180.24,1.1,1730,4,Flood,Medium
Arunachal Pradesh,Upper Siang,28.242587,92.546477,469,32.6,6.31,150,4,Flood,Low
Arunachal Pradesh,Upper Siang,28.234261,92.545309,178,179.24,8.37,1575,4,Flood,Low
Arunachal Pradesh,Upper Siang,28.240628,92.544328,93,247.05,2.44,993,4,Flood,Medium
Arunachal Pradesh,Upper Siang,28.219333,92.56569,594,237.98,1.16,150,4,Flood,Medium
Arunachal Pradesh,Upper Siang,28.218127,92.565366,981,150.08,101.75,150,4,Landslide,Medium
Arunachal Pradesh,Upper Subansiri,28.846372,96.487409,850,13.07,19.65,752,4,Flood,Low
Arunachal Pradesh,Upper Subansiri,28.865123,96.495559,353,157.88,5.81,687,4,Flood,Low
Arunachal Pradesh,Upper Subansiri,28.848466,96.492803,696,381.77,2.28,1632,4,Landslide,Medium
Arunachal Pradesh,Upper Subansiri,28.86956,96.471227,494,58.86,4.77,1481,4,Landslide,Medium
Arunachal Pradesh,Upper Subansiri,28.87878,96.475351,802,386.46,5.19,2317,4,Landslide,Medium
Arunachal Pradesh,Upper Subansiri,28.865625,96.470227,404,370.34,15.48,1660,4,Flood,Low
Arunachal Pradesh,Upper Subansiri,28.862248,96.483479,546,191.68,8.28,1249,4,Flood,Low
Arunachal Pradesh,Upper Subansiri,28.864881,96.490108,288,44.4,23.8,749,4,Landslide,Medium
Arunachal Pradesh,Upper Subansiri,28.876611,96.50054,185,93.39,19.49,1248,4,Landslide,Medium
Arunachal Pradesh,Upper Subansiri,28.895545,96.473367,407,285.26,27.4,267,4,Flood,Low
Arunachal Pradesh,West Kameng,27.275009,93.399489,502,224.94,14.72,1014,4,Flood,Low
Arunachal Pradesh,West Kameng,27.289157,93.384107,410,478.7,20.49,756,4,Flood,Low
Arunachal Pradesh,West Kameng,27.287932,93.404107,961,303.05,1.17,840,4,Landslide,Medium
Arunachal Pradesh,West Kameng,27.2814,93.392594,402,287.91,15.92,562,4,Flood,Low
Arunachal Pradesh,West Kameng,27.281275,93.3991,67,164.88,11.19,150,4,Flood,Low
Arunachal Pradesh,West Kameng,27.279288,93.395732,185,376.57,26.78,1107,4,Flood,Low
Arunachal Pradesh,West Kameng,27.285576,93.402586,35,303.61,27.03,1184,4,Flood,Medium
Arunachal Pradesh,West Kameng,27.273173,93.397206,668,222.69,3.68,1164,4,Flood,Medium
Arunachal Pradesh,West Kameng,27.283954,93.406501,79,11.6,17.97,891,4,Flood,Low
Arunachal Pradesh,West Kameng,27.259462,93.387529,491,254.87,0.1,150,4,Landslide,Medium
Arunachal Pradesh,West Siang,28.709056,92.875667,353,349.21,28.9,491,4,Landslide,Medium
Arunachal Pradesh,West Siang,28.704583,92.880992,230,209.83,5.05,1130,4,Flood,Low
Arunachal Pradesh,West Siang,28.697027,92.884508,386,291.96,3.22,1676,4,Flood,Medium
Arunachal Pradesh,West Siang,28.707522,92.872598,162,351.51,6.25,828,4,Landslide,Medium
Arunachal Pradesh,West Siang,28.704883,92.880424,459,181.72,0.14,1141,4,Flood,Medium
Arunachal Pradesh,West Siang,28.70032,92.894095,133,22.86,20.36,825,4,Landslide,Medium
Arunachal Pradesh,West Siang,28.704027,92.883378,358,113.39,25.32,1579,4,Flood,Low
Arunachal Pradesh,West Siang,28.698429,92.889969,295,328.75,37.71,912,4,Flood,Low
Arunachal Pradesh,West Siang,28.703879,92.881249,392,157.42,20.39,1075,4,Flood,Low
Arunachal Pradesh,West Siang,28.725494,92.876578,662,130.05,50.14,1268,4,Flood,Low
Arunachal Pradesh,Keyi Panyor,26.898654,95.239464,169,293.3,2.3,1084,4,Landslide,Medium
Arunachal Pradesh,Keyi Panyor,26.89481,95.265769,373,373.11,33.37,1501,4,Flood,Low
Arunachal Pradesh,Keyi Panyor,26.889884,95.263395,335,338.06,23.34,150,4,Flood,Low
Arunachal Pradesh,Keyi Panyor,26.896964,95.263398,130,289.08,31.92,1338,4,Flood,Low
Arunachal Pradesh,Keyi Panyor,26.889785,95.237218,372,277.24,13.31,470,4,Landslide,Medium
Arunachal Pradesh,Keyi Panyor,26.916743,95.249559,146,62.07,2.96,1851,4,Landslide,Medium
Arunachal Pradesh,Keyi Panyor,26.90539,95.248135,265,285.08,48.43,1582,4,Landslide,Medium
Arunachal Pradesh,Keyi Panyor,26.887085,95.242814,327,245.62,3.53,1068,4,Flood,Medium
Arunachal Pradesh,Keyi Panyor,26.894135,95.249311,75,260.5,67.53,1509,4,Landslide,Medium
Arunachal Pradesh,Keyi Panyor,26.879337,95.249587,520,221.15,21.72,332,4,Flood,Low
Assam,Bajali,27.020408,94.604252,162,334.61,31.37,2505,4,Flood,Medium
Assam,Bajali,27.006417,94.592864,32,206.17,24.71,2135,4,Flood,Medium
Assam,Bajali,27.030643,94.573834,575,243.83,14.81,300,4,Flood,Low
Assam,Bajali,27.020507,94.598629,543,207.77,0.14,2492,4,Flood,Medium
Assam,Bajali,27.029238,94.563256,396,357.58,12.04,1364,4,Flood,Low
Assam,Bajali,27.015779,94.584182,983,168.63,4.88,3016,4,Flood,Medium
Assam,Bajali,27.024591,94.580963,122,223.13,5.64,3386,4,Flood,Medium
Assam,Bajali,27.016527,94.571788,594,188.93,22.31,2791,4,Landslide,Medium
Assam,Bajali,27.030454,94.585049,344,90.25,1.07,2495,4,Flood,Medium
Assam,Bajali,27.033588,94.586914,193,411.01,0.85,2375,4,Flood,Medium
Assam,Baksa,26.741815,90.201689,214,107.91,2.76,3272,4,Flood,Medium
Assam,Baksa,26.731856,90.188291,459,115.23,5.57,3130,4,Flood,Medium
Assam,Baksa,26.777737,90.190694,537,394.82,20.33,2475,4,Flood,Medium
Assam,Baksa,26.765018,90.192107,456,284.62,13.99,1491,4,Flood,Low
